3664|32666|259346|29.92
3662|35487|306706|34.5
3665|595101|26080|29.03
3660|177733|557543|56.65
3659|627745|336426|31.86
3666|344233|541879|65.04
3669|484242|325788|86.18
3667|565324|429615|93.95
3668|701081|123690|15.02
3670|568754|518479|57.16
3671|53401|321333|100.54
3672|660773|506235|70.44
3673|371808|528888|16.01
3674|647249|487045|1.93
3675|489081|237580|83.76
3676|2027|276493|23.84
3677|21408|803506|61.02
3678|326981|540085|56.36
3680|65960|513318|68.96
3681|797248|233848|86.21
3679|241656|441943|99.48
3683|290651|359869|66.04
3684|710266|651918|15.4
3682|150924|145734|4.6
3687|401513|9684|48.58
3685|173592|123156|97.89
3686|76660|499529|71.13
3690|548837|645038|98.24
3689|742392|414465|96.9
3688|232202|496867|6.44
3693|616174|665589|45.86
3692|529623|171253|69.26
3691|710384|581648|53.82
3697|196049|321944|15.37
3696|634084|188571|100.01
3695|735477|222678|100.32
3694|713047|742466|10.91
3698|63605|659166|3.57
3699|671122|666732|80.57
3700|700136|491887|4.47
3701|174963|507253|77.12
3702|529602|651325|6.51
3705|354695|178641|20.62
3704|12399|80559|100.8
3703|242625|25286|64.37
3706|516853|674748|17.16
3707|69339|631853|90.98
3709|152602|64609|81.35
3708|396585|619465|69.46
3710|761089|427372|14.32
3711|504016|182841|33.95
3712|37719|217745|7.11
3713|265105|115723|70.92
3714|183721|216110|52.77
3715|496342|120010|24.68
3717|45298|658201|66.12
3716|580426|794065|42.61
3718|241743|84687|7.41
3719|200361|439034|30.41
3720|282414|136307|36.48
3722|373284|774996|24.72
3721|14681|491530|68.07
3723|261920|186378|64.81
3725|591371|528001|68.3
3724|393311|133141|45.38
3726|755539|388630|83.39
3727|314103|289479|94.75
3728|299807|584905|73.87
3729|773740|72873|6.29
3730|522730|26|15.75
3731|471415|130074|74.03
3732|64142|751993|68.76
3734|661627|35728|63.15
3733|93992|32571|32.11
3735|533452|115606|47.71
3736|678413|598588|48.25
3737|155001|390994|67.3
3739|232080|389872|79.98
3738|491803|485506|34.0
3745|741104|45749|47.76
3746|703744|209744|80.72
3744|645628|788744|80.01
3749|410077|153348|38.62
3741|716572|481785|51.85
3740|771415|477493|90.68
3748|799079|703504|40.45
3742|114180|264788|4.71
3743|286227|476095|9.74
3747|402956|9472|71.51
3750|741081|608403|55.99
3751|591318|362961|1.79
3752|223214|477172|95.44
3753|364138|792883|52.28
3755|9042|368724|6.78
3756|654283|298478|70.35
3757|699223|151094|38.02
3754|74285|705610|76.06
3758|581588|569332|51.82
3760|733711|680091|3.34
3761|234124|40540|43.24
3759|564739|177822|10.96
3762|775803|136981|13.32
3763|56038|758540|44.05
3765|570646|342585|14.77
3764|245434|799836|20.54
3766|31440|250879|2.06
3767|377530|376376|24.68
3768|306352|431079|74.77
3770|690391|278940|21.07
3771|231791|243145|19.46
3769|71406|24529|41.36
3774|561632|681117|79.74
3773|779034|216574|48.35
3772|77616|338411|46.36
3775|684375|14599|57.2
3777|132196|301075|38.02
3778|285727|299271|41.28
3776|509244|245081|81.99
3780|630359|325484|41.7
3781|766903|714288|40.06
3779|719814|522418|21.37
3782|31518|816349|44.73
3784|528535|265064|59.75
3785|666136|142372|38.63
3783|453047|79171|41.11
3788|465461|574376|51.72
3786|723559|790061|3.5
3792|736492|480308|63.17
3787|437679|398612|40.19
3791|746412|56069|86.95
3789|684124|80433|82.61
3793|417968|569220|25.48
3790|780300|528573|57.75
3794|623458|127581|9.47
3796|7619|76300|15.03
3795|286322|511943|32.67
3797|34727|300590|91.84
3798|682371|205848|13.98
3800|152128|178895|40.91
3799|594401|8315|9.97
3801|361841|517905|4.62
3807|474278|26653|70.52
3805|751655|257272|66.77
3803|22117|358259|40.94
3804|149665|233680|26.33
3808|712621|186672|18.93
3806|76989|229521|87.88
3802|106385|412691|86.79
3809|353436|592650|79.64
3813|441926|539704|67.05
3815|169385|671282|91.7
3810|599039|626382|77.6
3811|613219|660087|31.44
3818|8983|240681|16.35
3820|606776|91953|41.12
3819|465163|112208|4.13
3814|135642|751435|87.36
3817|267895|72715|42.83
3816|67807|680536|50.34
3812|362837|147489|33.49
3823|657869|699367|72.34
3824|361441|425388|85.16
3821|671088|74282|68.98
3822|306002|479071|85.36
3825|485194|278649|75.92
3826|125463|78315|66.42
3828|755842|612146|60.54
3829|81640|3994|48.99
3827|17815|316640|7.92
3832|692334|414422|21.29
3831|530507|620498|97.49
3833|230969|126126|58.0
3830|763495|80761|75.65
3836|560155|338499|15.34
3839|492656|555288|98.97
3835|263276|78968|100.41
3840|568755|563595|82.41
3837|759270|592231|95.02
3844|28144|417038|30.94
3843|307601|743255|62.09
3841|793540|104829|30.67
3834|533128|268428|78.7
3845|593685|103233|42.28
3848|693593|140819|44.41
3846|78429|817537|36.81
3842|813345|327140|61.11
3847|130516|700792|61.48
3856|236114|161686|48.78
3855|740177|476659|94.35
3857|183043|405566|78.57
3838|516096|724565|94.65
3853|652536|501850|9.35
3851|439294|14274|67.71
3859|452700|241060|17.29
3863|66956|477321|41.12
3852|76943|689623|75.71
3849|221909|114406|100.32
3864|416265|751740|32.46
3865|5855|72938|50.79
3850|424488|789470|62.19
3861|505687|468473|56.68
3867|53885|384004|40.07
3854|655683|790294|11.35
3858|243517|639734|97.22
3860|476365|63538|44.27
3862|813034|42512|51.79
3868|492152|360045|81.54
3869|817054|150957|83.31
3872|734777|43779|19.6
3873|136718|279319|11.95
3871|213985|72053|51.81
3875|63456|176783|10.13
3866|446915|559388|90.36
3870|233425|669297|89.81
3874|397059|339583|1.18
3876|53716|268681|68.47
3880|42280|437917|64.69
3879|7744|181125|36.58
3877|467591|684257|83.4
3883|673297|239263|46.76
3882|757728|157609|25.26
3886|733584|616557|23.41
3881|60877|166407|32.74
3887|78232|265069|86.14
3884|267440|469556|49.17
3878|199223|377161|12.78
3889|657600|667685|60.48
3885|59183|348113|94.45
3888|48713|224057|86.71
3893|532560|351260|91.58
3892|112551|776005|13.8
3891|370350|351846|2.58
3890|341309|242811|36.29
3899|286143|577472|65.43
3897|607996|541805|8.7
3894|112359|191841|85.72
3896|330762|355005|34.51
3903|536369|674051|59.96
3895|9364|252933|28.52
3904|299929|184517|95.68
3901|302834|326388|9.41
3900|737697|5694|2.22
3898|700924|316379|10.67
3906|419241|546476|85.88
3902|526648|561791|16.85
3907|231072|148112|16.16
3915|648965|25312|41.76
3905|657699|594345|25.71
3914|435294|42324|11.03
3910|105680|12415|17.32
3912|441278|705207|19.38
3921|204594|437075|70.2
3913|461976|411273|87.64
3911|621220|153580|59.33
3909|326939|656483|1.96
3908|526153|456500|75.02
3918|375710|351963|42.41
3920|806233|412939|7.32
3919|92024|584136|2.73
3917|500632|389822|94.86
3916|465891|741454|86.4
3926|35811|572302|20.92
3928|176968|524766|23.55
3929|118185|722898|91.94
3925|278338|732604|88.53
3922|41234|293269|9.72
3927|380888|562666|22.03
3923|70872|250743|1.68
3924|398167|217945|17.1
3933|609985|108422|92.82
3931|457189|141305|30.06
3930|70591|583568|12.75
3936|43259|47297|54.03
3932|810979|535482|92.05
3940|206036|406368|24.46
3935|262191|739935|58.71
3944|539146|671348|100.38
3942|598039|582071|27.49
3943|312870|127869|97.54
3941|573932|753357|73.28
3939|398546|674471|8.07
3938|415867|68778|97.51
3937|263195|440780|72.5
3934|130404|799737|88.16
3951|745705|290479|86.82
3950|38110|255854|59.4
3949|540578|802812|38.53
3948|298615|203301|70.64
3958|253257|399166|26.5
3947|408910|663533|83.9
3946|613748|812137|52.83
3961|742122|289891|3.48
3945|171818|793504|63.32
3962|176317|425867|70.98
3960|33069|796633|45.48
3959|3220|184759|90.02
3956|492358|400763|66.36
3957|589396|567959|52.21
3955|807433|621066|72.04
3970|109399|290437|25.9
3969|165085|17243|21.83
3971|627457|276631|15.12
3954|658185|290191|34.02
3953|118932|475822|20.6
3952|661421|346958|94.14
3972|615910|547285|69.73
3976|656824|595586|4.66
3975|256208|528445|78.02
3978|687340|412065|90.43
3980|687231|84939|11.39
3979|663530|479640|35.69
3974|560258|222053|43.43
3968|649043|554130|74.82
3967|654739|123565|93.81
3966|303485|284038|38.84
3965|627013|764692|26.33
3964|128628|674646|89.03
3963|480419|413990|67.43
3973|738077|165047|86.77
3977|276162|682318|73.63
3981|547212|84096|5.38
3983|34684|221084|63.39
3982|595689|507056|46.53
3984|803234|242635|75.47
3985|75785|28579|23.1
3986|701508|688482|45.37
3988|179324|381154|5.1
3987|320309|618780|87.71
3990|483690|787184|32.81
3989|114140|545916|43.37
3991|577442|269918|100.18
3994|254405|180811|9.21
3993|660941|276776|100.74
3992|24194|372248|37.86
3996|748785|348953|18.04
3995|241857|390551|69.6
3997|601118|803670|57.06
3998|382629|169334|85.61
4000|472940|185881|79.97
3999|373513|651245|49.76
4002|454739|602234|67.61
4001|320332|735676|50.69
4004|616898|93363|43.67
4003|723778|311876|26.2
4005|196315|142734|53.01
4007|614194|751347|48.97
4008|379766|564765|45.46
4006|257406|433346|12.82
4010|333875|61405|61.97
4009|214501|711056|96.91
4011|502998|724630|41.57
4012|677289|746719|65.26
4013|41669|147727|49.38
4014|30187|485833|67.33
4015|218177|363197|84.74
4016|405160|414978|78.81
4018|400149|88108|10.69
4017|145271|806493|90.84
4019|453738|507103|41.44
4020|50822|340605|42.02
4021|184621|645247|43.85
4022|481398|603584|47.86
4023|215448|50671|36.83
4024|47547|255410|75.41
4025|790829|797500|22.66
4027|700389|410076|46.69
4026|92326|362764|70.55
4028|463565|647119|11.34
4029|578916|538797|1.37
4030|420424|430845|78.94
4031|497893|307408|38.64
4033|399626|776033|95.57
4032|78952|212989|11.67
4036|178248|413532|74.84
4035|183157|51570|6.44
4040|417748|539091|87.15
4041|486267|597085|81.02
4039|441420|471833|77.11
4037|254950|288688|98.33
4043|639558|27688|79.17
4034|620207|340178|62.81
4038|588538|593242|86.24
4042|16133|250610|19.01
4044|757588|344406|18.97
4047|733655|132268|31.59
4046|314389|397998|45.54
4045|240139|623972|58.89
4048|142638|513191|43.92
4050|17736|531181|42.33
4049|650714|611219|41.48
4051|427623|105307|87.37
4052|219956|44553|63.22
4054|356807|640664|74.04
4053|795145|704613|10.49
4055|418671|363988|35.85
4056|243354|674535|96.5
4057|189090|740580|98.13
4058|753794|526727|61.96
4059|638828|714500|93.81
4061|691285|30292|58.49
4062|38246|266723|41.05
4060|647308|548424|69.37
4063|542326|135922|73.76
4064|571151|508964|67.04
4065|768726|574882|31.12
4066|197433|706873|64.92
4067|546094|20762|59.43
4068|422490|811205|92.26
4069|701618|777895|33.71
4070|576171|493138|18.71
4071|784242|380427|17.06
4072|199553|308534|93.5
4073|1164|370438|33.57
4074|71518|393686|78.3
4075|753435|620023|70.32
4076|640128|232612|58.67
4077|163631|609125|28.43
4078|816105|542361|79.58
4079|553866|284977|41.59
4080|441310|574276|74.06
4082|173340|56381|92.91
4081|672529|268331|10.83
4083|144756|471779|95.53
4084|411551|274100|29.49
4086|185716|781080|6.4
4085|307544|750309|53.52
4087|52828|671950|7.75
4088|769675|588091|98.13
4089|654321|356684|15.77
4090|325146|582629|80.98
4091|488478|735505|51.93
4092|222013|606926|59.16
4093|759979|54365|62.39
4094|278460|595051|34.55
4095|761949|323266|89.19
4096|792708|353620|24.98
4097|758502|710339|13.46
4098|125682|301501|5.3
4099|393413|507054|54.35
4101|660271|157139|88.87
4100|756370|174944|11.23
4102|141470|745725|91.87
4103|402525|583034|52.25
4104|144636|285281|32.05
4105|141020|233351|51.85
4106|635465|737993|79.51
4107|239991|211098|48.35
4108|147733|50090|90.58
4110|174750|501058|17.39
4109|352724|309958|70.42
4111|371046|294717|57.16
4112|221474|56216|34.07
4113|162674|454341|9.21
4114|764272|48642|55.49
4115|29783|305759|25.29
4116|706142|413107|62.73
4117|766190|162039|41.28
4118|573124|761645|56.84
4120|737130|526322|10.37
4119|547172|6250|42.72
4122|208507|238932|11.27
4121|74072|212677|15.32
4123|170075|781207|29.06
4125|444729|473837|49.87
4124|656593|592347|89.47
4126|592878|792938|84.8
4128|638857|573426|58.82
4127|617771|201854|44.52
4129|595629|815775|95.17
4130|688342|601551|55.62
4131|629837|231043|71.0
4132|89053|594809|72.33
4133|517051|46169|40.05
4134|643401|385647|3.4
4135|23093|291414|57.34
4137|785733|198065|21.91
4140|101732|13998|18.4
4136|682239|374643|86.74
4138|256794|83153|9.64
4139|676568|110945|19.74
4141|619458|736542|5.92
4142|460860|815039|82.51
4143|408904|774913|29.09
4145|439522|258217|37.8
4144|714132|24537|45.59
4146|492486|795600|17.03
4147|218430|666564|34.13
4148|11512|541739|55.01
4149|119627|125533|56.6
4150|663414|817746|22.45
4151|438105|530127|92.62
4152|131907|750671|39.84
4153|311857|414364|98.28
4154|497677|375751|55.44
4155|801323|613596|74.58
4156|429949|112833|44.24
4157|815205|139911|93.07
4158|746323|693263|72.33
4159|713949|647541|11.92
4160|31160|517947|27.29
4161|240804|461362|10.67
4162|173941|394195|66.65
4164|81435|245975|56.78
4163|224002|690984|32.77
4165|802753|302198|22.51
4166|575666|353985|91.34
4167|457377|214909|18.77
4168|596084|302619|40.32
4169|288513|176374|93.47
4170|598605|503921|10.24
4171|589816|22195|77.87
4172|37574|784370|36.18
4173|262500|543161|60.67
4174|796376|52287|24.46
4175|191402|391925|17.74
4176|726199|728638|100.05
4177|67247|214026|30.02
4178|633740|308614|46.6
4179|798245|244201|21.06
4180|753696|37993|53.85
4181|176690|140961|76.96
4182|574045|588652|67.36
4184|476040|191261|65.1
4183|117926|167995|89.97
4186|11681|114440|94.42
4185|76917|237341|27.22
4187|628420|205704|63.35
4189|379420|570380|39.12
4188|441636|132634|82.38
4190|470378|668150|11.61
4191|42025|349046|45.43
4192|795074|439853|49.69
4193|797322|814159|28.11
4194|262358|667982|90.85
4195|494212|268137|85.6
4197|103362|388985|27.02
4196|173180|318436|49.71
4198|47769|443732|63.05
4199|70637|617952|56.97
4200|199498|479854|72.67
4203|428211|579301|97.46
4201|500564|132615|20.71
4204|20469|292531|15.27
4206|729520|596935|48.79
4205|576560|388213|4.82
4202|53466|774213|88.88
4207|169411|676748|7.93
4208|127881|437389|50.26
4209|312948|189973|17.39
4211|595033|230614|76.75
4210|722431|784349|8.83
4212|104974|479798|38.09
4213|684148|474578|46.57
4214|739528|425857|31.48
4215|231997|360431|64.1
4216|806189|196998|48.65
4217|139963|135644|23.72
4218|494139|207980|43.85
4219|794114|680028|84.91
4220|245587|815341|39.19
4221|304429|810872|54.31
4222|688109|269412|78.41
4223|65761|55895|89.75
4224|713465|265681|41.1
4225|774864|325740|93.3
4226|781337|195573|49.94
4227|628424|249745|19.69
4228|407685|424588|42.87
4229|364938|30851|46.85
4230|119367|292404|87.09
4231|659940|41006|89.23
4232|153250|85168|26.24
4233|78629|624066|45.47
4234|431843|590022|1.86
4235|73348|575222|84.95
4236|537889|554090|33.05
4237|755512|791197|73.43
4238|453801|809012|73.13
4239|457412|328949|5.14
4240|86178|697017|15.81
4241|196311|262062|26.16
4242|579796|106932|28.28
4243|690283|378633|16.71
4244|230896|176405|92.2
4245|98569|157458|20.4
4246|497292|749556|12.52
4247|430253|359898|74.16
4248|669294|809532|18.53
4249|665143|693814|82.9
4251|49991|478725|61.09
4250|572606|310216|5.48
4252|764675|293623|22.72
4255|40518|2406|37.19
4256|449747|292730|89.83
4253|213060|324276|99.69
4259|779023|491837|39.45
4260|133498|578202|7.32
4254|47118|491854|20.86
4258|380633|52186|28.25
4257|247474|195955|70.94
4261|335|2603|76.26
4262|575027|435528|95.93
4263|151585|770873|93.7
4264|638110|788780|25.21
4265|402604|104296|70.18
4266|713103|699371|78.42
4267|298561|311710|49.13
4268|565679|196515|72.87
4269|407123|378135|25.24
4270|750551|649873|82.37
4271|778690|6201|18.11
4272|429409|212884|81.15
4273|54051|443662|41.17
4274|35620|536259|57.74
4276|779944|559935|9.91
4275|498701|556158|84.09
4277|573323|248423|35.18
4278|794197|45283|81.29
4279|374023|808121|81.02
4280|675176|543119|64.37
4281|535544|554522|66.0
4282|420397|218743|85.48
4283|237439|739245|96.48
4284|280058|137024|30.14
4285|555251|620368|92.27
4286|719850|130984|91.6
4287|123639|370918|13.25
4288|395384|804451|84.85
4289|765555|693371|66.77
4290|240104|474803|53.95
4291|170957|302775|78.61
4292|750581|725705|45.14
4293|566665|58868|14.62
4294|818809|707154|62.42
4296|203648|624711|59.17
4295|700309|54830|44.96
4297|466752|376411|49.04
4298|720328|102532|77.75
4299|583274|520127|30.68
4300|801431|576838|38.59
4301|40191|166007|51.64
4302|397812|137595|95.39
4303|529578|704932|92.89
4304|316419|634013|26.57
4305|435197|400684|30.06
4307|67610|22552|39.97
4306|449026|327211|64.12
4308|361961|384775|11.95
4310|30803|278165|79.18
4309|211487|557079|17.21
4311|277489|337858|33.43
4312|587218|790692|90.52
4315|281505|754749|3.1
4313|105272|529306|74.68
4314|384332|792321|24.05
4316|173184|393002|5.47
4317|119357|511730|100.51
4318|609854|181252|10.02
4319|107799|226904|66.73
4320|779789|429031|13.95
4321|332358|129412|97.38
4322|496553|510461|84.87
4323|628065|339614|98.13
4324|241434|479571|30.61
4325|19336|633686|32.07
4326|41711|480607|63.53
4327|336200|334150|62.46
4328|806215|207937|15.03
4329|656645|249580|8.64
4330|669756|343651|71.98
4331|601722|318704|34.68
4332|539917|540627|1.95
4333|314784|800146|10.7
4334|709656|408044|40.4
4335|728380|628103|87.87
4336|785989|68975|5.22
4337|549811|511834|2.88
4338|343908|631968|95.36
4339|40657|585748|27.64
4340|220608|541458|19.16
4341|556110|340334|23.61
4342|595304|531321|91.59
4343|527095|559047|95.31
4344|472642|176116|49.52
4345|461642|417672|49.95
4346|648273|486792|25.94
4347|382184|86855|83.5
4348|386209|753112|49.98
4349|712776|601074|8.09
4350|554696|635420|95.74
4352|565735|700803|71.79
4351|584610|650665|65.54
4353|461318|16122|66.41
4354|132316|331253|49.19
4355|108823|626443|50.23
4356|527367|358557|92.9
4358|25514|545652|44.92
4357|746836|424939|58.48
4359|808993|263648|67.92
4360|651994|135718|69.05
4361|304909|49835|66.5
4362|447870|340296|82.47
4363|727211|39280|100.73
4364|735089|682824|89.27
4365|686760|573903|56.87
4366|199760|287716|6.42
4367|416932|310522|6.06
4368|797531|306909|78.55
4369|740434|200208|10.15
4370|4603|51121|10.63
4371|729493|175899|87.65
4372|713908|261377|23.9
4373|68397|376436|65.1
4374|398548|702641|23.79
4375|558912|666220|93.32
4376|120285|423202|62.01
4377|142063|509787|88.4
4378|318072|417871|44.22
4379|496476|207280|43.03
4380|50403|635609|6.39
4381|290040|603500|74.16
4382|459031|410675|40.94
4383|701955|744300|50.94
4384|529881|799093|32.04
4385|686784|773025|39.45
4387|470950|815821|85.25
4386|569758|321562|97.67
4388|690303|524425|87.5
4390|771012|68950|48.59
4389|87751|44837|59.22
4393|316839|571907|23.56
4394|764255|196963|54.09
4391|669134|168390|30.87
4397|180235|174798|25.58
4398|550769|571493|50.66
4395|520128|351354|33.6
4399|271435|550677|80.29
4396|271252|242956|83.15
4392|580474|367465|40.64
4400|698336|733639|51.85
4401|281581|580785|53.68
4404|73608|731076|66.17
4402|430362|805700|41.14
4405|501206|114534|50.64
4403|281359|311168|62.5
4407|520956|503535|50.53
4408|319632|438800|73.18
4406|401713|260962|73.61
4409|454126|162238|66.5
4411|316508|258009|13.48
4410|142315|658851|73.25
4413|602197|757001|80.21
4412|12924|94376|88.86
4414|463088|665494|34.18
4415|415722|464497|67.63
4416|220330|542407|45.1
4417|116742|12845|62.89
4419|180852|581717|56.58
4418|665270|475809|48.83
4420|116914|490224|27.29
4422|59219|36174|23.52
4424|553055|286139|47.6
4423|380630|438740|99.82
4421|204423|52549|88.0
4425|668603|110416|84.47
4426|93102|313741|66.98
4428|444111|525111|54.2
4430|661615|553658|66.72
4427|189301|598935|8.82
4431|316066|468211|90.05
4429|673857|52845|28.72
4433|130670|207893|39.49
4432|653410|378508|2.0
4434|597816|357155|15.9
4435|418506|699088|97.19
4436|329789|814729|38.35
4438|706176|386502|58.71
4439|242945|204471|55.25
4440|167460|736269|62.96
4437|792131|817864|38.74
4443|442853|586948|51.85
4444|5205|217500|73.51
4442|163875|685407|71.63
4441|87432|700896|31.4
4445|475722|109767|61.91
4446|505201|464562|45.18
4447|634737|547928|34.51
4448|480116|749054|49.25
4449|254850|460471|94.55
4451|636672|322749|46.14
4450|32848|53488|6.62
4452|71753|2542|65.79
4454|591618|618422|16.99
4453|568425|375456|34.72
4455|699035|431513|77.3
4456|329570|724540|83.85
4458|459429|337209|58.95
4459|147914|213534|64.29
4457|517367|459404|14.39
4461|39583|219374|53.97
4460|510043|444445|53.98
4463|732030|336861|6.41
4462|66148|146735|64.81
4464|527618|121535|62.27
4466|758898|684509|92.49
4467|87961|724909|91.56
4468|241422|659517|29.41
4465|129283|49409|50.26
4470|817787|100348|25.25
4469|575380|300874|63.28
4471|183103|640015|43.27
4472|531160|718538|55.87
4475|511611|121758|72.53
4473|419639|475669|65.87
4476|312592|448448|34.55
4479|585472|156927|28.6
4480|136265|271949|55.79
4474|199431|732446|55.94
4483|741759|206507|44.88
4487|314705|166163|100.14
4491|282929|373618|59.68
4482|767269|773198|63.79
4481|565790|791802|5.87
4489|58318|744624|18.5
4478|528160|621256|55.48
4477|679341|754979|3.25
4485|91300|367787|78.99
4484|250465|8427|79.85
4492|85343|635252|89.01
4495|410811|390426|44.18
4486|280696|180068|67.2
4494|422651|204535|78.08
4490|708448|684980|8.31
4493|98575|702060|59.99
4496|646668|93142|51.32
4488|664787|654846|47.34
4497|753205|694428|20.95
4498|374250|105283|77.36
4500|634422|350203|8.18
4499|462043|444788|100.03
4502|680371|464873|29.5
4501|343639|63755|93.48
4504|474497|46737|81.6
4505|714440|105435|6.38
4503|332509|723495|81.7
4506|376292|272090|35.59
4507|610134|520327|35.49
4508|309014|20791|1.84
4511|452119|89699|67.68
4510|89188|515493|7.42
4512|410118|352791|71.19
4509|575880|211376|75.49
4514|347066|410216|36.02
4513|344456|86949|35.64
4516|227148|546887|62.89
4515|299588|348884|79.3
4517|432377|246852|62.59
4518|485614|619991|66.13
4519|408744|709820|82.28
4520|338050|330263|28.52
4521|72234|577313|91.19
4523|273727|199005|45.38
4524|310404|29885|25.02
4522|276280|608127|34.02
4525|669922|339611|92.75
4527|269748|2144|11.81
4526|234525|113651|57.63
4528|499141|385377|4.39
4529|731981|641732|40.73
4530|594680|185870|42.16
4531|357786|39069|22.49
4532|202756|208485|23.01
4533|111725|608865|87.0
4535|112662|804352|93.49
4536|395019|111259|66.38
4534|145410|416718|46.86
4538|225839|149533|94.97
4537|430620|5268|6.82
4539|656028|533299|65.92
4542|366937|612019|38.82
4541|410371|587572|32.43
4544|772277|364190|70.68
4540|344428|187083|63.78
4545|801090|261444|87.13
4543|119034|540871|79.87
4546|105851|66058|79.58
4548|43286|700300|16.98
4547|763420|337366|57.64
4550|53017|570158|65.79
4549|604840|384924|16.22
4552|38872|380727|38.97
4551|574557|459891|92.05
4554|596099|636772|83.38
4553|441771|688888|27.65
4555|432623|288372|76.14
4556|34761|55907|46.7
4557|529288|552998|38.69
4558|463691|570096|52.27
4559|410859|147841|10.03
4561|187759|153252|39.59
4560|643623|738086|64.24
4562|394793|15237|100.26
4563|134707|469414|86.14
4564|466753|188731|43.13
4565|641674|77724|99.28
4566|292998|798023|59.05
4567|687233|114849|25.1
4568|108718|563466|37.03
4569|375956|519643|65.34
4571|434156|755971|29.0
4572|559645|610347|96.98
4573|209481|220525|23.47
4570|638562|598091|58.68
4575|748919|576477|8.47
4576|228276|475231|61.54
4574|379097|679817|58.67
4577|605277|541466|70.49
4578|496768|606180|61.13
4579|68294|213804|83.95
4580|631880|806112|21.02
4581|136373|787638|47.37
4582|486762|690199|52.06
4583|19636|808684|4.42
4584|60800|179701|12.87
4585|468745|392529|84.0
4587|30360|789399|13.34
4586|208170|497700|49.96
4590|81397|533848|79.59
4591|265206|219157|33.14
4588|222886|713864|99.51
4589|300625|147338|67.04
4593|153555|421238|72.59
4592|83395|152483|79.98
4595|728245|557146|17.11
4594|475000|460447|79.37
4596|189893|349118|24.4
4598|617950|763862|68.25
4597|533849|139651|86.98
4599|578717|226134|49.29
4600|193910|209557|88.65
4601|76114|224894|56.91
4602|283878|718563|29.27
4603|609676|625012|42.49
4604|368763|591135|24.67
4605|632321|445790|33.66
4606|329947|351907|39.16
4607|481658|41578|85.56
